lon,lat,dh,sigma_dh,h1_interp,h2_interp,time_1,time_2,dt(decimal year),dt (days),sigma_h1,sigma_h2,dh_dx_1,dh_dx_2,n_photons_1,n_photons_2
-148.7841277,68.80504849,-0.113592485,0.045250527,466.3447394,466.2311469,2018.789165,2020.509081,1.719915447,627.7691382,0.024136615,0.038275762,0.032429029,-0.039577134,73,66
-148.7853087,68.80866171,-0.060399779,0.015339768,444.5816588,444.521259,2018.789165,2020.509081,1.719915455,627.7691409,0.002633874,0.015111955,-0.011947679,0.010655962,48,65.5
-149.0004324,69.44728777,-0.1670855,0.011826784,209.1061624,208.9390769,2018.789166,2020.599069,1.809903652,660.614833,0.009113577,0.007537608,0.009015973,0.000364542,31.5,154.5
-149.0015513,69.45052852,-0.019516407,0.016483779,204.3823177,204.3628013,2018.789166,2020.599069,1.80990366,660.6148358,0.015956089,0.004137413,-0.030696221,0.036362483,38,20.5
-148.7851702,68.80824278,-0.146247125,0.040373731,445.1236113,444.9773642,2018.789165,2020.757221,1.968055543,718.3402732,0.039121343,0.00997791,-0.028599119,0.022886685,44,37
-149.0003868,69.44715624,0.20043046,0.056131634,208.980814,209.1812445,2018.789166,2020.84721,2.058043832,751.1859987,0.032129216,0.046026881,-0.003031264,-0.001080747,38.5,27
-148.9973284,69.44375239,0.43070754,0.020758852,209.1815435,209.6122511,2018.789166,2018.858971,0.069805406,25.47897325,0.008579607,0.018902917,0.026312672,-0.017882527,185.5,122.5
-148.9982838,69.44654427,0.147086793,0.014201528,208.2878525,208.4349393,2018.789166,2018.858971,0.069805414,25.47897624,0.01327262,0.005051827,-0.001302572,0.003721666,164.5,482.5
-149.0387655,69.56338424,0.461911739,0.0275764,131.1143107,131.5762224,2018.789166,2018.858971,0.069805287,25.4789299,0.025407925,0.010718916,0.02731773,-0.036656514,62.5,114
-148.7866761,68.81842019,0.411008157,0.021597973,439.0999338,439.5109419,2018.789165,2019.017556,0.228390338,83.36247334,0.021555127,0.001359765,-0.008900946,0.009645477,92,224
-148.787631,68.82129493,0.342508193,0.033948203,437.9914137,438.3339219,2018.789165,2019.017556,0.228390346,83.3624763,0.032204628,0.010739757,-0.008763439,0.006967553,88.5,58.5
-148.8541232,69.02188933,0.37101434,0.03115391,418.8918325,419.2628468,2018.789166,2019.187084,0.397918031,145.2400812,0.029024128,0.011321047,-0.036313217,0.023094818,76,199
-148.85523,69.02522374,0.374380595,0.017050388,412.182073,412.5564536,2018.789166,2019.187084,0.397918038,145.240084,0.005141871,0.016256596,-0.01557579,0.020257148,129,45.5
-148.9532431,69.31532351,-0.042726444,0.00706529,271.8734256,271.8306992,2018.789166,2019.435903,0.646737352,236.0591335,0.006626041,0.002452328,-0.025325812,0.028813369,239.5,76
-148.9544211,69.31876376,0.340542938,0.029796004,262.7076449,263.0481878,2018.789166,2019.435903,0.64673736,236.0591363,0.001192416,0.029772134,0.004988985,-0.012611598,275,21.5
-148.9995514,69.45021076,-0.050170979,0.011056662,205.244738,205.1945671,2018.789166,2019.854251,1.065085073,388.7560518,0.002927337,0.010662105,-0.025397504,0.028095057,125.5,110
-149.0006851,69.45350455,-0.018352036,0.017896123,195.2896741,195.271322,2018.789166,2019.854251,1.065085081,388.7560546,0.016574355,0.006749961,-0.009290059,0.009667496,123,455
-148.9543761,69.31863021,0.294561664,0.011700678,262.6875809,262.9821426,2018.789166,2019.933543,1.144377469,417.6977763,0.005938789,0.010081501,-0.008300808,0.007585675,292.5,26
-148.7842516,68.81103921,0.333772171,0.006394438,443.2037839,443.5375561,2018.789165,2020.012801,1.223635194,446.6268456,0.00554794,0.003179496,-0.00427708,0.007608936,197.5,422.5
-148.9311497,69.25048213,0.312374012,0.011780735,330.3970139,330.7093879,2018.789166,2020.033175,1.244009203,454.0633592,0.01044877,0.005441406,-0.00116043,7.73E-06,134,117
-148.9996139,69.45038846,0.222328677,0.010773101,204.699182,204.9215106,2018.789166,2020.102789,1.313623303,479.4725057,0.002812755,0.010399429,-0.03298186,0.031520863,121.5,117.5
-149.0007798,69.45377132,0.285610362,0.00342152,194.9851125,195.2707228,2018.789166,2020.102789,1.313623311,479.4725085,0.003222556,0.001149751,-0.008807608,0.008701476,125,462.5
-148.9543387,69.31851981,0.399554516,0.031534156,262.7948031,263.1943576,2018.789166,2020.181865,1.392699124,508.3351803,0.006713925,0.030811138,-0.006014363,0.005683491,292.5,27
-148.7843346,68.81129302,0.406360124,0.012850365,442.8161379,443.222498,2018.789165,2020.260941,1.471775315,537.1979899,0.012293618,0.003741499,-0.015970139,0.005665157,193.5,292
-148.9995779,69.4502862,0.374699112,0.019369574,205.0445176,205.4192167,2018.789166,2020.350929,1.561763564,570.043701,0.019086438,0.003299737,-0.031683473,0.027755044,125.5,111.5
-149.0006902,69.45351891,0.324210908,0.0145567,195.2741715,195.5983824,2018.789166,2020.350929,1.561763572,570.0437038,0.013517818,0.005400567,-0.009427848,0.008170361,123,432
-148.7843833,68.81144165,-0.088901434,0.006825076,442.692557,442.6036556,2018.789165,2020.509081,1.719915441,627.7691359,0.006824314,0.000101973,-0.001357141,0.003753412,183.5,93.5
-148.9994803,69.45000828,0.148094928,0.02472112,205.7435096,205.8916046,2018.789166,2020.599069,1.809903638,660.614828,0.002839031,0.024557559,-0.021522137,0.022175767,118,70
-149.0005934,69.45324297,-0.001547595,0.01471167,195.4509479,195.4494003,2018.789166,2020.599069,1.809903646,660.6148308,0.003435017,0.01430503,-0.003434873,0.00599014,127.5,20.5
-148.9994349,69.44987839,0.164207152,0.01427136,206.0590468,206.2232539,2018.789166,2020.84721,2.058043819,751.1859938,0.009955368,0.010225574,-0.023404004,0.030715459,121,28.5
-150.3088513,68.65222126,0.358269466,0.042995457,642.5214532,642.8797226,2018.790622,2019.557511,0.766889491,279.9146641,0.042990009,0.000684455,0.014481148,-0.000868077,31,62
-150.1790838,69.03739685,0.110264066,0.038457794,310.1092552,310.2195193,2018.790622,2020.630357,1.83973551,671.5034613,0.02151872,0.031873917,0.012975869,-0.010877309,19.5,17
-150.2490576,69.06644027,0.346565522,0.008788268,288.0880397,288.4346053,2018.790622,2020.134077,1.343455218,490.3611545,0.005171792,0.007105366,0.005379116,-0.00391605,23.5,116
-150.2490626,69.06642583,0.340142749,0.012294336,288.0900412,288.430184,2018.790622,2020.134077,1.343455229,490.3611585,0.011420432,0.004552409,0.006225843,-0.003550457,23.5,401
-150.2671857,69.01861474,-0.088626414,0.012198372,307.8877759,307.7991494,2018.790622,2019.387984,0.597362451,218.0372947,0.003456805,0.011698324,0.008150527,-0.007662261,15.5,210.5
-150.2660567,69.02196196,0.040812554,0.051661062,307.1522733,307.1930859,2018.790622,2019.387984,0.597362465,218.0372999,0.049241095,0.015626257,-0.023853974,0.012409576,29,93.5
-150.2501738,69.06895057,0.37159952,0.04684234,286.758923,287.1305225,2018.790622,2020.134077,1.343455209,490.3611514,0.046782352,0.002369886,0.010982399,-0.0083119,14.5,118
-150.250174,69.06894993,0.329233493,0.047173307,286.7598422,287.0890757,2018.790622,2020.134077,1.34345522,490.3611554,0.047160009,0.001120019,0.010973921,-0.009268874,14.5,408
-150.3318072,69.06957297,0.229547336,0.094506705,275.1138053,275.3433526,2018.790622,2018.890344,0.099722651,36.39876747,0.094506474,0.000208753,0.025413367,-0.020110322,24,29
-150.3488198,69.01870609,-0.037158569,0.009954089,332.3291879,332.2920293,2018.790622,2019.387984,0.597362452,218.0372951,0.007682052,0.006330085,-0.001394449,0.008565257,27.5,298
-150.3491786,69.01760707,0.167363583,0.033193836,331.8279013,331.9952649,2018.790622,2019.885624,1.095002637,399.6759627,0.030793344,0.012393577,0.010330846,-3.96E-05,48.5,108
-150.3322231,69.0684122,0.461904879,0.01179519,275.6147826,276.0766874,2018.790622,2020.134077,1.34345521,490.3611516,0.005583598,0.010389896,-0.004859477,0.002318295,20,125.5
-150.3322139,69.06843826,0.430242088,0.013900743,275.6466727,276.0769148,2018.790622,2020.134077,1.343455221,490.3611556,0.013651482,0.002620627,-0.000937299,-0.001332069,20,482
-150.3430428,69.03605173,0.302132472,0.044304055,320.844507,321.1466395,2018.790622,2020.630357,1.8397355,671.5034575,0.032296879,0.030327559,0.012936257,0.003930368,58.5,62.5
-150.3428169,69.03674298,0.264011135,0.036013112,321.1293267,321.3933378,2018.790622,2020.630357,1.839735512,671.5034618,0.033545396,0.013101549,0.003244398,0.022065842,29.5,19.5
-149.9026009,69.32361635,0.097132938,0.017108843,211.4693465,211.5664794,2018.800109,2018.869914,0.069805453,25.47899027,0.012497985,0.011683873,0.018100355,-0.024156868,15,161.5
-149.9434696,69.4400594,0.061482728,0.02455153,174.483602,174.5450847,2018.800109,2018.869914,0.069805326,25.47894407,0.007813988,0.023274863,-0.005756527,0.003907878,76,42.5
-149.9445011,69.44299357,0.165378108,0.015963909,175.8946983,176.0600764,2018.800109,2018.869914,0.069805334,25.478947,0.012699248,0.009673442,0.005024884,-0.012120373,83,252.5
-149.7312738,68.82445572,0.495931078,0.01400478,570.1761368,570.6720679,2018.800109,2018.949206,0.149097784,54.42069101,0.012013692,0.007197573,-0.043070312,0.043511375,119.5,483.5
-149.7709809,68.94180658,0.447010895,0.003862471,490.7788136,491.2258245,2018.800109,2018.949206,0.149097656,54.42064448,0.003486188,0.001662884,-0.026506335,0.025672794,115.5,71.5
-149.7719834,68.94472851,0.338771738,0.017530148,485.7280025,486.0667743,2018.800109,2018.949206,0.149097664,54.42064742,0.017318215,0.002717633,0.008069766,-0.011667913,111,177.5
-149.8121521,69.06239449,0.337900372,0.028453683,334.9512126,335.289113,2018.800109,2018.949206,0.149097536,54.42060077,0.00660293,0.027676946,-0.006617331,0.001143355,96,41
-149.8132454,69.06555762,0.456510539,0.014016389,332.3024303,332.7589409,2018.800109,2018.949206,0.149097544,54.42060363,0.006830145,0.01223962,-0.003246218,0.001612233,74.5,184
-149.7156356,68.77798551,0.192645343,0.011986216,645.5516135,645.7442589,2018.800109,2019.198027,0.39791823,145.2401539,0.011841572,0.001856491,0.004392726,0.003502144,97.5,525.5
-149.7167581,68.78133399,0.207568473,0.013311563,646.5690772,646.7766457,2018.800109,2019.198027,0.397918238,145.2401567,0.004538169,0.012514101,-0.000636819,0.004537145,104,121
-149.7572474,68.90132022,0.395798528,0.010134441,549.4173591,549.8131577,2018.800109,2019.198027,0.397918118,145.2401132,0.006140832,0.008062076,-0.019394039,0.018108491,113.5,112
-149.7971003,69.01839264,0.43850718,0.020955478,366.9538253,367.3923325,2018.800109,2019.198027,0.397917991,145.2400667,0.00670159,0.019854993,0.002633707,-0.021202372,102,464.5
-149.7982397,69.0217469,0.535839693,0.013630793,364.3340352,364.8698749,2018.800109,2019.198027,0.397917999,145.2400695,0.005202898,0.012598745,0.002626332,0.000364056,87,103
-149.6836647,68.68240736,0.271349539,0.005856699,666.1788898,666.4502393,2018.800108,2019.277319,0.477210546,174.1818493,0.00543639,0.002178666,-0.006476104,0.011330162,119.5,469
-149.6847895,68.68579864,0.10086375,0.015012295,661.507199,661.6080627,2018.800108,2019.277319,0.477210554,174.1818521,0.005380755,0.014014867,-0.000305831,0.003189486,141.5,112.5
-149.9039221,69.32739816,0.32517335,0.022200211,212.2184754,212.5436487,2018.800109,2019.367554,0.567445103,207.1174626,0.019657572,0.010316454,0.017608035,-0.001420566,14,251
-149.9457684,69.44657873,0.202795491,0.022966378,174.2866302,174.4894257,2018.800109,2019.367554,0.567444985,207.1174194,0.022599845,0.004086754,0.005230689,-0.00646449,67,228
-149.9469683,69.45002884,0.452184168,0.025231329,171.21555,171.6677342,2018.800109,2019.367554,0.567444992,207.1174221,0.013176862,0.021517209,-0.016857468,0.009964301,30.5,67
-149.8147606,69.06997192,0.072028178,0.022453467,329.1542366,329.2262647,2018.800109,2019.446846,0.646737569,236.0592126,0.019263134,0.011536457,-0.006120174,0.014650689,65.5,73.5
-149.8159315,69.07336965,0.109205132,0.022570486,328.9563886,329.0655937,2018.800109,2019.446846,0.646737576,236.0592154,0.010127168,0.020170952,0.000801078,0.005712659,86.5,23
-149.7340237,68.83261063,-0.130007153,0.009855789,592.0935025,591.9634953,2018.800109,2019.695666,0.895557859,326.8786187,0.000587361,0.009838271,0.020096734,-0.015703909,99.5,60.5
-149.8842796,69.27111492,0.034456136,0.014131092,233.2248776,233.2593338,2018.800109,2019.795389,0.995280168,363.2772612,0.014011377,0.001835506,0.013816326,0.01243683,23,398.5
-149.7339465,68.83238186,-0.075878222,0.009721339,591.4722154,591.3963372,2018.800109,2019.944486,1.144377908,417.6979363,0.006665513,0.007076395,0.028472946,-0.02367557,99.5,479.5
-149.7734999,68.94918721,0.014598061,0.01845058,479.5848932,479.5994912,2018.800109,2019.944486,1.144377781,417.69789,0.016814655,0.007595479,0.013769868,-0.017167371,115.5,90.5
-149.7746632,68.95260269,0.149904312,0.015247174,475.4512704,475.6011748,2018.800109,2019.944486,1.144377788,417.6978927,0.014879607,0.003327704,-0.009201006,0.002426988,111.5,372
-149.8146521,69.06965419,0.193036234,0.007805039,329.4896113,329.6826475,2018.800109,2019.944486,1.144377661,417.6978463,0.007671117,0.001439649,-0.009604624,0.006950412,83.5,98.5
-149.8158147,69.07302863,0.128433577,0.012004324,329.1080254,329.236459,2018.800109,2019.944486,1.144377669,417.6978491,0.009578756,0.007235415,-0.00839201,0.001085827,85,255.5
-149.6835811,68.68215475,0.209381429,0.016251529,666.4357967,666.6451781,2018.800108,2020.023714,1.223605358,446.6159555,0.013146634,0.009553963,-0.013432891,0.010799007,120.5,122.5
-149.6847532,68.68569221,0.058095987,0.009459552,661.5063289,661.5644249,2018.800108,2020.023714,1.223605365,446.6159582,0.008982832,0.002965106,-0.001439321,-0.000738258,135.5,483.5
-149.9301594,69.40225813,0.17622215,0.026780321,175.2296333,175.4058555,2018.800109,2020.044088,1.243979265,454.0524316,0.019713128,0.018126726,0.018431836,0.014310033,65,100
-149.9303095,69.40269203,0.194172779,0.000516034,175.9264166,176.1205894,2018.800109,2020.044088,1.243979276,454.0524356,0.000502094,0.000119131,0.013243346,0.015391598,55,386
-149.9038889,69.32730366,0.440536718,0.039378429,212.0626356,212.5031723,2018.800109,2020.113702,1.3135935,479.4616274,0.038952848,0.005773759,0.022562065,-0.003806117,14,109
-149.945761,69.44655697,0.25063864,0.018702117,174.2746475,174.5252861,2018.800109,2020.113702,1.313593382,479.4615843,0.016755218,0.008308542,0.004328653,-0.006778081,67,118
-149.9468695,69.44974402,0.364797649,0.01128999,171.7024242,172.0672219,2018.800109,2020.113702,1.313593389,479.4615871,0.011133573,0.001872812,-0.020109006,0.01182656,52.5,486
-149.7339656,68.83243866,0.036380468,0.002565208,591.6431153,591.6794958,2018.800109,2020.192778,1.392669777,508.3244685,0.001521673,0.00206514,0.026650794,-0.023037531,99.5,511.5
-149.773609,68.94950861,0.312427168,0.012171321,479.8129104,480.1253376,2018.800109,2020.192778,1.39266965,508.3244221,0.012053678,0.001688163,0.002836332,-0.010209175,114,119.5
-149.7746987,68.95270535,0.32437321,0.014366716,475.3321375,475.6565107,2018.800109,2020.192778,1.392669657,508.3244249,0.012764408,0.006593361,-0.011081942,0.001388294,111.5,383
-149.8147226,69.06986046,0.388098533,0.004519816,329.2735513,329.6616498,2018.800109,2020.192778,1.39266953,508.3243785,0.002901512,0.00346554,-0.006316163,0.009782811,75,125.5
-149.8159166,69.07332579,0.381123605,0.026805772,328.9574816,329.3386052,2018.800109,2020.192778,1.392669538,508.3243813,0.026805213,0.000173183,0.000749917,0.001795906,86.5,516.5
-149.6848487,68.68597232,0.077245815,0.023092975,661.5353912,661.6126371,2018.800108,2020.271854,1.471745505,537.1871094,0.005788074,0.022355842,0.001714481,0.011200946,145,16.5
-149.9040787,69.3278455,0.462288299,0.072140575,211.956102,212.4183903,2018.800109,2020.361843,1.561733766,570.0328248,0.07115515,0.011883058,-0.017993666,0.005883538,19.5,43.5
-149.7340076,68.8325631,-0.269187438,0.054137778,591.9846012,591.7154137,2018.800109,2020.440918,1.640809848,598.8955944,0.005747897,0.053831781,0.022148691,-0.029196857,99.5,15.5
-149.7735482,68.94932879,-0.101272217,0.010839091,479.715366,479.6140938,2018.800109,2020.440918,1.640809721,598.8955481,0.010648195,0.002025298,0.007149695,-0.013487845,115.5,70.5
-149.7747022,68.95271564,0.09433722,0.056839021,475.3202013,475.4145385,2018.800109,2020.440918,1.640809728,598.8955509,0.015534117,0.054675091,-0.011270397,-0.000374714,111.5,18
-149.8147094,69.06982185,0.020643713,0.012016787,329.313063,329.3337067,2018.800109,2020.440918,1.640809601,598.8955045,0.010224101,0.006314344,-0.006917413,0.009607864,75,63
-149.8158711,69.07319298,0.079535945,0.028897391,329.0160357,329.0955717,2018.800109,2020.440918,1.640809609,598.8955073,0.012683138,0.025965308,-0.010024899,0.00477832,86.5,17.5
-149.6836486,68.68235881,0.001423069,0.024223996,666.216927,666.21835,2018.800108,2020.519994,1.71988561,627.7582475,0.01342917,0.020160838,-0.005886815,0.012718171,119.5,39
-149.6847788,68.68576734,-0.027453482,0.024572174,661.5021509,661.4746975,2018.800108,2020.519994,1.719885617,627.7582503,0.011699874,0.021607977,-0.000819415,0.002035027,141.5,23.5
-149.9037795,69.3269927,0.007238513,0.015358583,211.9869358,211.9941744,2018.800109,2020.609983,1.809873852,660.6039559,0.012804408,0.008481345,0.004971045,-0.013269005,14.5,51.5
-149.9456578,69.4462545,-0.115168572,0.011544269,174.1098968,173.9947282,2018.800109,2020.609983,1.809873734,660.6039127,0.009683327,0.006285167,0.010237743,-0.010512883,74.5,47
-149.9468368,69.44964954,0.187442413,0.057647722,171.8807471,172.0681895,2018.800109,2020.609983,1.809873741,660.6039155,0.012976498,0.056168232,-0.020976312,0.010272084,52.5,11
-149.6836076,68.68223488,0.007096591,0.005066533,666.3537977,666.3608943,2018.800108,2020.768134,1.968025775,718.3294079,0.004921352,0.00120418,-0.011835583,0.01141169,120.5,419
-149.6847186,68.68559061,-0.026636269,0.012385981,661.5275342,661.500898,2018.800108,2020.768134,1.968025783,718.3294107,0.011299065,0.005073821,-0.001692423,0.000559867,135.5,115
-149.9039688,69.32753133,0.150476149,0.010509487,212.2875348,212.438011,2018.800109,2020.858123,2.058014049,751.1751277,0.010399726,0.001514928,0.007952634,-0.001783301,19,392.5
-149.9458168,69.44672148,0.247637995,0.016350906,174.3171409,174.5647789,2018.800109,2020.858123,2.05801393,751.1750846,0.015533448,0.005105302,-0.000288268,-0.005380367,67,499.5
-149.9469428,69.44995538,0.337972199,0.0266971,171.3537105,171.6916827,2018.800109,2020.858123,2.058013938,751.1750874,0.025242104,0.008693178,-0.013057897,0.006103675,40.5,123.5
-149.8601852,69.20721668,0.316509404,0.025796415,257.5891121,257.9056215,2018.800109,2018.869914,0.069805557,25.47902846,0.025753093,0.001494402,-0.001511888,-0.004394251,31.5,324
